Date,Purchase_Bid,Sell_Bid,MCV,Final_Scheduled_Volume,MCP,Weighted_MCP_lag_1,Weighted_MCP_lag_2,Weighted_MCP_lag_3,Weighted_MCP_lag_4,Weighted_MCP_lag_5,Weighted_MCP_lag_6,Weighted_MCP_lag_7,Purchase_Bid_lag_1,Purchase_Bid_lag_2,Purchase_Bid_lag_3,Purchase_Bid_lag_4,Purchase_Bid_lag_5,Purchase_Bid_lag_6,Purchase_Bid_lag_7,Sell_Bid_lag_1,Sell_Bid_lag_2,Sell_Bid_lag_3,Sell_Bid_lag_4,Sell_Bid_lag_5,Sell_Bid_lag_6,Sell_Bid_lag_7
2023-07-08,201191.55,310108.23,123380.56,123380.56,3459.49,3958.76,5028.17,4903.81,4832.51,4598.82,3249.42,3552.81,206325.38,256795.64,227859.23,242704.74,230873.02,189153.01,181819.25,274710.1,247419.93,229317.21,251617.76,252282.83,358214.45,365043.21
2023-07-09,141065.7,338700.32,106130.1,106130.1,2437.58,3416.95,3958.76,5028.17,4903.81,4832.51,4598.82,3249.42,201191.55,206325.38,256795.64,227859.23,242704.74,230873.02,189153.01,310108.23,274710.1,247419.93,229317.21,251617.76,252282.83,358214.45
2023-07-10,219846.37,299269.08,133261.36,133261.36,3844.46,2523.94,3416.95,3958.76,5028.17,4903.81,4832.51,4598.82,141065.7,201191.55,206325.38,256795.64,227859.23,242704.74,230873.02,338700.32,310108.23,274710.1,247419.93,229317.21,251617.76,252282.83
2023-07-11,271866.88,243036.87,128811.87,128811.87,5264.91,3826.39,2523.94,3416.95,3958.76,5028.17,4903.81,4832.51,219846.37,141065.7,201191.55,206325.38,256795.64,227859.23,242704.74,299269.08,338700.32,310108.23,274710.1,247419.93,229317.21,251617.76
2023-07-12,261021.09,285201.75,135106.11,135106.11,4873.23,4932.56,3826.39,2523.94,3416.95,3958.76,5028.17,4903.81,271866.88,219846.37,141065.7,201191.55,206325.38,256795.64,227859.23,243036.87,299269.08,338700.32,310108.23,274710.1,247419.93,229317.21
2023-07-13,302762.86,260488.63,144295.37,144295.37,5410.63,4723.17,4932.56,3826.39,2523.94,3416.95,3958.76,5028.17,261021.09,271866.88,219846.37,141065.7,201191.55,206325.38,256795.64,285201.75,243036.87,299269.08,338700.32,310108.23,274710.1,247419.93
2023-07-14,312444.94,242282.81,141044.99,141044.99,5624.73,4991.0,4723.17,4932.56,3826.39,2523.94,3416.95,3958.76,302762.86,261021.09,271866.88,219846.37,141065.7,201191.55,206325.38,260488.63,285201.75,243036.87,299269.08,338700.32,310108.23,274710.1
2023-07-15,308535.87,257743.52,150078.05,150078.05,5602.54,5221.73,4991.0,4723.17,4932.56,3826.39,2523.94,3416.95,312444.94,302762.86,261021.09,271866.88,219846.37,141065.7,201191.55,242282.81,260488.63,285201.75,243036.87,299269.08,338700.32,310108.23
2023-07-16,280374.01,284658.82,133435.25,133435.25,5259.43,5096.78,5221.73,4991.0,4723.17,4932.56,3826.39,2523.94,308535.87,312444.94,302762.86,261021.09,271866.88,219846.37,141065.7,257743.52,242282.81,260488.63,285201.75,243036.87,299269.08,338700.32
2023-07-17,261022.4,261480.81,138482.72,138482.72,5247.46,4913.61,5096.78,5221.73,4991.0,4723.17,4932.56,3826.39,280374.01,308535.87,312444.94,302762.86,261021.09,271866.88,219846.37,284658.82,257743.52,242282.81,260488.63,285201.75,243036.87,299269.08
2023-07-18,270567.9,276561.9,141067.72,141067.72,4941.15,4938.08,4913.61,5096.78,5221.73,4991.0,4723.17,4932.56,261022.4,280374.01,308535.87,312444.94,302762.86,261021.09,271866.88,261480.81,284658.82,257743.52,242282.81,260488.63,285201.75,243036.87
2023-07-19,239054.85,312529.33,132139.98,132139.98,4570.37,4552.37,4938.08,4913.61,5096.78,5221.73,4991.0,4723.17,270567.9,261022.4,280374.01,308535.87,312444.94,302762.86,261021.09,276561.9,261480.81,284658.82,257743.52,242282.81,260488.63,285201.75
2023-07-20,240982.31,279411.46,127514.43,127514.43,4953.99,4535.41,4552.37,4938.08,4913.61,5096.78,5221.73,4991.0,239054.85,270567.9,261022.4,280374.01,308535.87,312444.94,302762.86,312529.33,276561.9,261480.81,284658.82,257743.52,242282.81,260488.63
2023-07-21,268546.98,260394.06,128779.0,128779.0,5355.46,4851.37,4535.41,4552.37,4938.08,4913.61,5096.78,5221.73,240982.31,239054.85,270567.9,261022.4,280374.01,308535.87,312444.94,279411.46,312529.33,276561.9,261480.81,284658.82,257743.52,242282.81
2023-07-22,263675.67,283383.27,141170.13,141170.13,5304.38,5191.81,4851.37,4535.41,4552.37,4938.08,4913.61,5096.78,268546.98,240982.31,239054.85,270567.9,261022.4,280374.01,308535.87,260394.06,279411.46,312529.33,276561.9,261480.81,284658.82,257743.52
2023-07-23,227810.91,297026.42,126115.37,126115.37,4327.71,5333.16,5191.81,4851.37,4535.41,4552.37,4938.08,4913.61,263675.67,268546.98,240982.31,239054.85,270567.9,261022.4,280374.01,283383.27,260394.06,279411.46,312529.33,276561.9,261480.81,284658.82
2023-07-24,235766.82,248470.2,116656.93,116656.93,4804.36,4833.82,5333.16,5191.81,4851.37,4535.41,4552.37,4938.08,227810.91,263675.67,268546.98,240982.31,239054.85,270567.9,261022.4,297026.42,283383.27,260394.06,279411.46,312529.33,276561.9,261480.81
2023-07-25,236850.05,248186.8,120697.33,120697.33,4917.98,4912.11,4833.82,5333.16,5191.81,4851.37,4535.41,4552.37,235766.82,227810.91,263675.67,268546.98,240982.31,239054.85,270567.9,248470.2,297026.42,283383.27,260394.06,279411.46,312529.33,276561.9
2023-07-26,225011.54,235868.58,120990.44,120990.44,5161.17,5152.93,4912.11,4833.82,5333.16,5191.81,4851.37,4535.41,236850.05,235766.82,227810.91,263675.67,268546.98,240982.31,239054.85,248186.8,248470.2,297026.42,283383.27,260394.06,279411.46,312529.33
2023-07-27,203243.36,267710.37,114663.25,114663.25,4583.16,5471.64,5152.93,4912.11,4833.82,5333.16,5191.81,4851.37,225011.54,236850.05,235766.82,227810.91,263675.67,268546.98,240982.31,235868.58,248186.8,248470.2,297026.42,283383.27,260394.06,279411.46
2023-07-28,183239.13,333356.46,108992.3,108992.3,3608.53,5027.31,5471.64,5152.93,4912.11,4833.82,5333.16,5191.81,203243.36,225011.54,236850.05,235766.82,227810.91,263675.67,268546.98,267710.37,235868.58,248186.8,248470.2,297026.42,283383.27,260394.06
2023-07-29,177202.65,329331.59,107313.26,107313.26,3393.48,3665.12,5027.31,5471.64,5152.93,4912.11,4833.82,5333.16,183239.13,203243.36,225011.54,236850.05,235766.82,227810.91,263675.67,333356.46,267710.37,235868.58,248186.8,248470.2,297026.42,283383.27
2023-07-30,182748.3,323952.81,108966.97,108966.97,2852.38,3393.68,3665.12,5027.31,5471.64,5152.93,4912.11,4833.82,177202.65,183239.13,203243.36,225011.54,236850.05,235766.82,227810.91,329331.59,333356.46,267710.37,235868.58,248186.8,248470.2,297026.42
2023-07-31,219377.8,258622.61,124204.75,124204.75,4530.49,2812.25,3393.68,3665.12,5027.31,5471.64,5152.93,4912.11,182748.3,177202.65,183239.13,203243.36,225011.54,236850.05,235766.82,323952.81,329331.59,333356.46,267710.37,235868.58,248186.8,248470.2
2023-08-01,265055.74,262326.57,145052.93,145052.93,5136.96,4746.25,2812.25,3393.68,3665.12,5027.31,5471.64,5152.93,219377.8,182748.3,177202.65,183239.13,203243.36,225011.54,236850.05,258622.61,323952.81,329331.59,333356.46,267710.37,235868.58,248186.8
2023-08-02,192560.84,306353.11,120402.46,120402.46,3729.75,5517.6,4746.25,2812.25,3393.68,3665.12,5027.31,5471.64,265055.74,219377.8,182748.3,177202.65,183239.13,203243.36,225011.54,262326.57,258622.61,323952.81,329331.59,333356.46,267710.37,235868.58
2023-08-03,187433.01,325436.82,107467.45,107467.45,3387.97,3749.36,5517.6,4746.25,2812.25,3393.68,3665.12,5027.31,192560.84,265055.74,219377.8,182748.3,177202.65,183239.13,203243.36,306353.11,262326.57,258622.61,323952.81,329331.59,333356.46,267710.37
2023-08-04,251942.43,335873.98,136694.43,136694.43,3962.75,3425.42,3749.36,5517.6,4746.25,2812.25,3393.68,3665.12,187433.01,192560.84,265055.74,219377.8,182748.3,177202.65,183239.13,325436.82,306353.11,262326.57,258622.61,323952.81,329331.59,333356.46
2023-08-05,258948.1,329045.84,153662.81,153662.81,4306.35,4082.89,3425.42,3749.36,5517.6,4746.25,2812.25,3393.68,251942.43,187433.01,192560.84,265055.74,219377.8,182748.3,177202.65,335873.98,325436.82,306353.11,262326.57,258622.61,323952.81,329331.59
2023-08-06,216374.99,365217.74,123898.9,123898.9,3366.07,4477.53,4082.89,3425.42,3749.36,5517.6,4746.25,2812.25,258948.1,251942.43,187433.01,192560.84,265055.74,219377.8,182748.3,329045.84,335873.98,325436.82,306353.11,262326.57,258622.61,323952.81
2023-08-07,251063.54,283980.28,142366.68,142366.68,4880.85,3394.14,4477.53,4082.89,3425.42,3749.36,5517.6,4746.25,216374.99,258948.1,251942.43,187433.01,192560.84,265055.74,219377.8,365217.74,329045.84,335873.98,325436.82,306353.11,262326.57,258622.61
2023-08-08,258016.41,264083.72,140947.93,140947.93,5090.24,4981.41,3394.14,4477.53,4082.89,3425.42,3749.36,5517.6,251063.54,216374.99,258948.1,251942.43,187433.01,192560.84,265055.74,283980.28,365217.74,329045.84,335873.98,325436.82,306353.11,262326.57
2023-08-09,326753.92,221847.85,143561.61,143561.61,6404.96,4763.33,4981.41,3394.14,4477.53,4082.89,3425.42,3749.36,258016.41,251063.54,216374.99,258948.1,251942.43,187433.01,192560.84,264083.72,283980.28,365217.74,329045.84,335873.98,325436.82,306353.11
2023-08-10,369328.86,193575.71,142534.77,142534.77,7437.28,5848.38,4763.33,4981.41,3394.14,4477.53,4082.89,3425.42,326753.92,258016.41,251063.54,216374.99,258948.1,251942.43,187433.01,221847.85,264083.72,283980.28,365217.74,329045.84,335873.98,325436.82
2023-08-11,477838.24,182810.22,145614.94,145614.94,7991.22,6898.43,5848.38,4763.33,4981.41,3394.14,4477.53,4082.89,369328.86,326753.92,258016.41,251063.54,216374.99,258948.1,251942.43,193575.71,221847.85,264083.72,283980.28,365217.74,329045.84,335873.98
2023-08-12,392298.09,168351.77,121571.55,121571.55,7799.78,7254.88,6898.43,5848.38,4763.33,4981.41,3394.14,4477.53,477838.24,369328.86,326753.92,258016.41,251063.54,216374.99,258948.1,182810.22,193575.71,221847.85,264083.72,283980.28,365217.74,329045.84
2023-08-13,272955.31,218837.32,129880.28,129880.28,5882.67,7211.7,7254.88,6898.43,5848.38,4763.33,4981.41,3394.14,392298.09,477838.24,369328.86,326753.92,258016.41,251063.54,216374.99,168351.77,182810.22,193575.71,221847.85,264083.72,283980.28,365217.74
2023-08-14,325978.46,215365.09,145464.64,145464.64,6205.69,5417.83,7211.7,7254.88,6898.43,5848.38,4763.33,4981.41,272955.31,392298.09,477838.24,369328.86,326753.92,258016.41,251063.54,218837.32,168351.77,182810.22,193575.71,221847.85,264083.72,283980.28
2023-08-15,236329.1,242553.32,143896.39,143896.39,5364.07,5529.26,5417.83,7211.7,7254.88,6898.43,5848.38,4763.33,325978.46,272955.31,392298.09,477838.24,369328.86,326753.92,258016.41,215365.09,218837.32,168351.77,182810.22,193575.71,221847.85,264083.72
2023-08-16,350149.57,166092.37,139489.21,139489.21,7733.41,5088.42,5529.26,5417.83,7211.7,7254.88,6898.43,5848.38,236329.1,325978.46,272955.31,392298.09,477838.24,369328.86,326753.92,242553.32,215365.09,218837.32,168351.77,182810.22,193575.71,221847.85
2023-08-17,394775.08,146581.8,126134.91,126134.91,8937.44,7142.36,5088.42,5529.26,5417.83,7211.7,7254.88,6898.43,350149.57,236329.1,325978.46,272955.31,392298.09,477838.24,369328.86,166092.37,242553.32,215365.09,218837.32,168351.77,182810.22,193575.71
2023-08-18,394698.75,136249.32,120210.73,120210.73,9229.41,8524.29,7142.36,5088.42,5529.26,5417.83,7211.7,7254.88,394775.08,350149.57,236329.1,325978.46,272955.31,392298.09,477838.24,146581.8,166092.37,242553.32,215365.09,218837.32,168351.77,182810.22
2023-08-19,379101.78,142428.11,124459.9,124459.9,8906.86,8889.99,8524.29,7142.36,5088.42,5529.26,5417.83,7211.7,394698.75,394775.08,350149.57,236329.1,325978.46,272955.31,392298.09,136249.32,146581.8,166092.37,242553.32,215365.09,218837.32,168351.77
2023-08-20,300616.06,180688.7,116237.3,116237.3,6903.68,8351.18,8889.99,8524.29,7142.36,5088.42,5529.26,5417.83,379101.78,394698.75,394775.08,350149.57,236329.1,325978.46,272955.31,142428.11,136249.32,146581.8,166092.37,242553.32,215365.09,218837.32
2023-08-21,343499.91,152521.64,117683.24,117683.24,8033.56,6243.17,8351.18,8889.99,8524.29,7142.36,5088.42,5529.26,300616.06,379101.78,394698.75,394775.08,350149.57,236329.1,325978.46,180688.7,142428.11,136249.32,146581.8,166092.37,242553.32,215365.09
2023-08-22,411581.06,133428.98,112015.01,112015.01,9363.97,7443.81,6243.17,8351.18,8889.99,8524.29,7142.36,5088.42,343499.91,300616.06,379101.78,394698.75,394775.08,350149.57,236329.1,152521.64,180688.7,142428.11,136249.32,146581.8,166092.37,242553.32
2023-08-23,445868.61,105555.91,76230.49,76230.49,9326.53,9033.26,7443.81,6243.17,8351.18,8889.99,8524.29,7142.36,411581.06,343499.91,300616.06,379101.78,394698.75,394775.08,350149.57,133428.98,152521.64,180688.7,142428.11,136249.32,146581.8,166092.37
2023-08-24,313931.25,153529.31,110352.13,110352.13,8156.6,8981.07,9033.26,7443.81,6243.17,8351.18,8889.99,8524.29,445868.61,411581.06,343499.91,300616.06,379101.78,394698.75,394775.08,105555.91,133428.98,152521.64,180688.7,142428.11,136249.32,146581.8
2023-08-25,342323.01,159342.16,119495.39,119495.39,8305.16,7556.56,8981.07,9033.26,7443.81,6243.17,8351.18,8889.99,313931.25,445868.61,411581.06,343499.91,300616.06,379101.78,394698.75,153529.31,105555.91,133428.98,152521.64,180688.7,142428.11,136249.32
2023-08-26,325610.04,162819.53,122629.88,122629.88,7930.15,7866.72,7556.56,8981.07,9033.26,7443.81,6243.17,8351.18,342323.01,313931.25,445868.61,411581.06,343499.91,300616.06,379101.78,159342.16,153529.31,105555.91,133428.98,152521.64,180688.7,142428.11
2023-08-27,242652.79,211483.66,124192.29,124192.29,6341.9,7386.42,7866.72,7556.56,8981.07,9033.26,7443.81,6243.17,325610.04,342323.01,313931.25,445868.61,411581.06,343499.91,300616.06,162819.53,159342.16,153529.31,105555.91,133428.98,152521.64,180688.7
2023-08-28,357093.58,166026.83,120284.66,120284.66,7961.62,5880.76,7386.42,7866.72,7556.56,8981.07,9033.26,7443.81,242652.79,325610.04,342323.01,313931.25,445868.61,411581.06,343499.91,211483.66,162819.53,159342.16,153529.31,105555.91,133428.98,152521.64
2023-08-29,336259.42,153033.78,105870.06,105870.06,7921.92,7472.99,5880.76,7386.42,7866.72,7556.56,8981.07,9033.26,357093.58,242652.79,325610.04,342323.01,313931.25,445868.61,411581.06,166026.83,211483.66,162819.53,159342.16,153529.31,105555.91,133428.98
2023-08-30,364208.16,149459.93,111713.98,111713.98,8640.8,7494.13,7472.99,5880.76,7386.42,7866.72,7556.56,8981.07,336259.42,357093.58,242652.79,325610.04,342323.01,313931.25,445868.61,153033.78,166026.83,211483.66,162819.53,159342.16,153529.31,105555.91
2023-08-31,472716.72,95704.88,91390.97,91390.97,9072.23,8172.96,7494.13,7472.99,5880.76,7386.42,7866.72,7556.56,364208.16,336259.42,357093.58,242652.79,325610.04,342323.01,313931.25,149459.93,153033.78,166026.83,211483.66,162819.53,159342.16,153529.31
2023-09-01,562165.74,74316.73,74076.58,74076.58,10000.0,8789.03,8172.96,7494.13,7472.99,5880.76,7386.42,7866.72,472716.72,364208.16,336259.42,357093.58,242652.79,325610.04,342323.01,95704.88,149459.93,153033.78,166026.83,211483.66,162819.53,159342.16
2023-09-02,573824.76,68077.7,68077.59,68077.59,10000.0,10000.0,8789.03,8172.96,7494.13,7472.99,5880.76,7386.42,562165.74,472716.72,364208.16,336259.42,357093.58,242652.79,325610.04,74316.73,95704.88,149459.93,153033.78,166026.83,211483.66,162819.53
2023-09-03,506095.58,75449.67,75449.57,75449.57,10000.0,10000.0,10000.0,8789.03,8172.96,7494.13,7472.99,5880.76,573824.76,562165.74,472716.72,364208.16,336259.42,357093.58,242652.79,68077.7,74316.73,95704.88,149459.93,153033.78,166026.83,211483.66
2023-09-04,479010.48,76312.1,76312.05,76312.05,10000.0,10000.0,10000.0,10000.0,8789.03,8172.96,7494.13,7472.99,506095.58,573824.76,562165.74,472716.72,364208.16,336259.42,357093.58,75449.67,68077.7,74316.73,95704.88,149459.93,153033.78,166026.83
2023-09-05,314809.58,135972.4,120604.27,120604.27,8955.26,10000.0,10000.0,10000.0,10000.0,8789.03,8172.96,7494.13,479010.48,506095.58,573824.76,562165.74,472716.72,364208.16,336259.42,76312.1,75449.67,68077.7,74316.73,95704.88,149459.93,153033.78
2023-09-06,294082.7,162553.25,126654.78,126654.78,7992.5,8565.33,10000.0,10000.0,10000.0,10000.0,8789.03,8172.96,314809.58,479010.48,506095.58,573824.76,562165.74,472716.72,364208.16,135972.4,76312.1,75449.67,68077.7,74316.73,95704.88,149459.93
2023-09-07,270192.32,174541.78,129156.0,129156.0,6722.43,7603.79,8565.33,10000.0,10000.0,10000.0,10000.0,8789.03,294082.7,314809.58,479010.48,506095.58,573824.76,562165.74,472716.72,162553.25,135972.4,76312.1,75449.67,68077.7,74316.73,95704.88
2023-09-08,212230.06,174318.93,102067.38,102067.38,5976.85,6293.2,7603.79,8565.33,10000.0,10000.0,10000.0,10000.0,270192.32,294082.7,314809.58,479010.48,506095.58,573824.76,562165.74,174541.78,162553.25,135972.4,76312.1,75449.67,68077.7,74316.73
2023-09-09,214492.87,185848.27,116862.72,116862.72,5871.89,5733.19,6293.2,7603.79,8565.33,10000.0,10000.0,10000.0,212230.06,270192.32,294082.7,314809.58,479010.48,506095.58,573824.76,174318.93,174541.78,162553.25,135972.4,76312.1,75449.67,68077.7
2023-09-10,137069.69,225503.91,100418.52,100418.52,3700.29,5557.18,5733.19,6293.2,7603.79,8565.33,10000.0,10000.0,214492.87,212230.06,270192.32,294082.7,314809.58,479010.48,506095.58,185848.27,174318.93,174541.78,162553.25,135972.4,76312.1,75449.67
2023-09-11,184379.46,181206.79,102942.82,102942.82,4432.25,3591.01,5557.18,5733.19,6293.2,7603.79,8565.33,10000.0,137069.69,214492.87,212230.06,270192.32,294082.7,314809.58,479010.48,225503.91,185848.27,174318.93,174541.78,162553.25,135972.4,76312.1
2023-09-12,202825.45,163053.32,93501.98,93501.98,4954.39,4305.04,3591.01,5557.18,5733.19,6293.2,7603.79,8565.33,184379.46,137069.69,214492.87,212230.06,270192.32,294082.7,314809.58,181206.79,225503.91,185848.27,174318.93,174541.78,162553.25,135972.4
2023-09-13,216279.22,152505.81,96863.04,96863.04,5994.31,4741.58,4305.04,3591.01,5557.18,5733.19,6293.2,7603.79,202825.45,184379.46,137069.69,214492.87,212230.06,270192.32,294082.7,163053.32,181206.79,225503.91,185848.27,174318.93,174541.78,162553.25
2023-09-14,263229.39,135337.11,101263.53,101263.53,6754.77,5919.14,4741.58,4305.04,3591.01,5557.18,5733.19,6293.2,216279.22,202825.45,184379.46,137069.69,214492.87,212230.06,270192.32,152505.81,163053.32,181206.79,225503.91,185848.27,174318.93,174541.78
2023-09-15,273881.55,134231.02,115401.86,115401.86,7813.53,6378.6,5919.14,4741.58,4305.04,3591.01,5557.18,5733.19,263229.39,216279.22,202825.45,184379.46,137069.69,214492.87,212230.06,135337.11,152505.81,163053.32,181206.79,225503.91,185848.27,174318.93
2023-09-16,249443.07,152278.16,118413.59,118413.59,6858.95,7536.91,6378.6,5919.14,4741.58,4305.04,3591.01,5557.18,273881.55,263229.39,216279.22,202825.45,184379.46,137069.69,214492.87,134231.02,135337.11,152505.81,163053.32,181206.79,225503.91,185848.27
2023-09-17,187370.59,242255.67,122263.5,122263.5,4053.09,6722.37,7536.91,6378.6,5919.14,4741.58,4305.04,3591.01,249443.07,273881.55,263229.39,216279.22,202825.45,184379.46,137069.69,152278.16,134231.02,135337.11,152505.81,163053.32,181206.79,225503.91
2023-09-18,192357.8,273238.78,139117.13,139117.13,4011.55,3972.93,6722.37,7536.91,6378.6,5919.14,4741.58,4305.04,187370.59,249443.07,273881.55,263229.39,216279.22,202825.45,184379.46,242255.67,152278.16,134231.02,135337.11,152505.81,163053.32,181206.79
2023-09-19,194531.43,274455.48,131636.01,131636.01,4259.13,3974.76,3972.93,6722.37,7536.91,6378.6,5919.14,4741.58,192357.8,187370.59,249443.07,273881.55,263229.39,216279.22,202825.45,273238.78,242255.67,152278.16,134231.02,135337.11,152505.81,163053.32
2023-09-20,228704.1,256387.58,136446.52,136446.52,4595.87,4256.27,3974.76,3972.93,6722.37,7536.91,6378.6,5919.14,194531.43,192357.8,187370.59,249443.07,273881.55,263229.39,216279.22,274455.48,273238.78,242255.67,152278.16,134231.02,135337.11,152505.81
2023-09-21,231232.74,191651.35,130815.57,130815.57,6487.59,4537.76,4256.27,3974.76,3972.93,6722.37,7536.91,6378.6,228704.1,194531.43,192357.8,187370.59,249443.07,273881.55,263229.39,256387.58,274455.48,273238.78,242255.67,152278.16,134231.02,135337.11
2023-09-22,211852.6,184945.73,119941.5,119941.5,5968.13,5979.01,4537.76,4256.27,3974.76,3972.93,6722.37,7536.91,231232.74,228704.1,194531.43,192357.8,187370.59,249443.07,273881.55,191651.35,256387.58,274455.48,273238.78,242255.67,152278.16,134231.02
2023-09-23,194025.73,250597.67,131120.01,131120.01,4716.84,5675.6,5979.01,4537.76,4256.27,3974.76,3972.93,6722.37,211852.6,231232.74,228704.1,194531.43,192357.8,187370.59,249443.07,184945.73,191651.35,256387.58,274455.48,273238.78,242255.67,152278.16
2023-09-24,165386.54,267763.69,111795.52,111795.52,4451.29,4598.85,5675.6,5979.01,4537.76,4256.27,3974.76,3972.93,194025.73,211852.6,231232.74,228704.1,194531.43,192357.8,187370.59,250597.67,184945.73,191651.35,256387.58,274455.48,273238.78,242255.67
